0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
-0.7921714886909975,-0.6019578320218942,-2.0746340320410344,0.5020038127647453,1.9899858356438096,-1.278216482880645,-0.7221918798182009,0.33666018485460814,-1.1460824414246789,0.5184329991699325,-0.1792662599309808,0.5522113795187971,-0.5873467946936611,0.12745032490959832,0.4297960364178429,-0.7196896848323292,0.20999913277099966,-0.04603999585338537,-1.8135778542359597,-0.34396682131743134,0.0
-0.11407156766924499,0.0206172215836174,0.7640034460930651,-0.42634254139581984,0.0067218248269563284,0.7817744463041117,-0.67207074074976,0.6111201426439535,1.0907271927582252,-0.8166394017076648,0.24771267773941602,-0.2817110034154647,0.211034349714302,0.36326470855031523,-0.8071849578754909,0.8974496108250177,1.6933990093090738,0.05504522677010919,1.016579992648695,-1.281517813745598,0.0
0.004809600320317575,-1.8080766160409139,0.15446629980093388,1.4872173567227265,0.6150254266843209,-0.6758039358191822,0.3721910970863018,2.173412877949139,0.2815185512517509,1.5880996268009102,1.324183507070798,0.6577424288588386,-0.07902598894225661,-0.6420476106226721,-0.9022573948521959,-1.036108016753874,0.10050234785409028,-0.7537308529857233,2.7835696989381513,1.743454689184292,0.0
0.4952445062786679,-0.5448634241013505,1.4038026937712096,-0.18944470463871094,0.3395138125852434,-0.17166314516656858,-0.10160278063578224,2.5470342237806887,-0.8946364480577913,-1.172762391539887,0.11527156462369956,-0.5080691960725787,0.4012788002287351,0.23618883921228614,0.33098330114151425,-0.7482353960498472,0.3956275542969589,-0.8554750253237255,-1.413195947083577,0.2702422826547612,0.0
0.6288173405886321,-0.8527341146407855,-1.09131126368882,-2.574699631160236,-0.9482600072496684,-0.16466901309052162,-0.24097561725080377,-1.0056265975761458,0.30011680781571737,-0.20114458355718154,-0.6443103252158976,1.4240883581437302,-0.869811409786663,0.09070415151199604,0.36303542029637814,0.4764889935518199,-1.2682428920356736,0.8594425720637533,-0.03372627885411346,0.3489773843254441,0.0
0.45131482017418084,0.3075965694281359,-2.0535459043852544,-0.16145862793968854,0.8946902095595746,1.5996989100408365,-1.1609081912965564,0.1737331750715193,-1.6283870464002974,1.69135198765521,-0.7116475845137269,0.5206940711741744,0.07362390435138513,1.334104335601626,0.11585805502432257,1.0451089184891051,-0.8617789447554935,-0.04580995464017683,0.4886567154933935,0.9542644118172676,0.0
-1.7361853751698575,-1.239681061334512,0.6393942405574349,1.2320154584478222,0.2590733907417461,-1.5987893764099275,0.2846866174049287,0.9379026794558283,0.7850825972306497,0.09618991885918983,0.7217019252851258,0.5925428561977121,-0.7419322441475716,-0.6876242729258114,-0.8223217347155948,0.9508580915433299,0.5109856286190634,-0.3615773442009412,0.12912224512885986,0.2220496325793697,0.0
-0.2929052860098973,0.0015581415279117524,-0.5408510803480572,-0.9498347399044911,-0.7282104102159579,1.0112085316158936,-1.222302211711833,-0.03373173669214385,1.1862893415991458,2.035018103630495,1.5048711498107739,0.3425895062397802,0.7800322909660959,-1.4497102939477542,1.2109531994158609,-0.3039989583821594,1.7851813385183,0.5763920326607076,-0.22455235501748527,0.10483032322294941,0.0
-0.5366550130289685,-2.388363182908363,0.09847168011109816,-0.5565918037960029,1.2820873740196195,-1.3647644067955695,1.5062004221914473,0.5375514861191606,-0.23182107296962867,0.8153652490789947,0.7471967006935183,0.021785616358574213,0.19543086799675682,-0.5315826965124675,0.8682130322672184,1.1727737881721787,0.043467133865194726,0.8130021703071509,2.290396558663457,1.4693390553876557,0.0
-0.6355911364545044,1.8456792149755517,-0.3961837551172502,0.20791605610805533,-1.7318371728306508,-0.5016496195651284,-1.5418355355695506,1.008978146515208,-2.2864810537871905,-0.7701349075964466,-1.59227685335203,0.39663123408704315,1.5988331716891204,1.159651057949516,0.3548638500990859,-1.106659082258281,-0.4432015792573316,-0.45396722497629977,0.19888926885378658,-0.11793977293382002,0.0
